1.465340328216552734e+01,1.457089996337890625e+01,1.538201999664306641e+01,0.000000000000000000e+00,1.291093921661376953e+01,0.000000000000000000e+00,1.371641063690185547e+01,1.449266719818115234e+01,1.455083370208740234e+01,5.181456089019775391e+00,4.435189247131347656e+00,1.135231781005859375e+01,7.212521553039550781e+00,1.088242530822753906e+01,8.653004646301269531e+00,1.151450538635253906e+01,1.203342819213867188e+01,9.092118263244628906e+00,9.010724067687988281e+00,1.615112495422363281e+01,4.899961471557617188e+00,3.996577024459838867e+00,4.828984737396240234e+00,9.333453178405761719e+00,9.275084495544433594e+00,5.992498874664306641e+00,1.145544528961181641e+01,1.147119331359863281e+01,1.345529174804687500e+01,1.232955169677734375e+01,1.664217114448547363e+00,1.651210784912109375e+01,1.043832683563232422e+01,6.575634002685546875e+00,6.426583766937255859e+00,5.046195507049560547e+00,0.000000000000000000e+00,9.843777656555175781e+00,1.834118247032165527e+00,1.709754347801208496e+00,2.840404272079467773e+00,4.887240409851074219e+00,6.540275573730468750e+00,9.357208251953125000e+00,6.617924213409423828e+00,5.322298049926757812e+00,1.079583168029785156e+01,0.000000000000000000e+00
1.405577373504638672e+01,1.405708503723144531e+01,1.500158309936523438e+01,0.000000000000000000e+00,1.230168151855468750e+01,0.000000000000000000e+00,1.315984535217285156e+01,1.401609134674072266e+01,1.396674633026123047e+01,4.952182769775390625e+00,4.163155555725097656e+00,1.089458942413330078e+01,6.771512031555175781e+00,1.040949726104736328e+01,8.247911453247070312e+00,1.100865077972412109e+01,1.154773807525634766e+01,8.680319786071777344e+00,8.642028808593750000e+00,1.570798206329345703e+01,4.616820335388183594e+00,3.720491647720336914e+00,4.522959709167480469e+00,9.004306793212890625e+00,9.124149322509765625e+00,5.647515773773193359e+00,1.095725440979003906e+01,1.104210758209228516e+01,1.297749042510986328e+01,1.175677204132080078e+01,1.595056056976318359e+00,1.600643730163574219e+01,9.916108131408691406e+00,6.321492195129394531e+00,6.030833244323730469e+00,4.689242839813232422e+00,0.000000000000000000e+00,9.397683143615722656e+00,1.601970791816711426e+00,1.448970794677734375e+00,2.552627563476562500e+00,4.422893047332763672e+00,6.298049926757812500e+00,8.881788253784179688e+00,6.313374042510986328e+00,4.944531917572021484e+00,1.032523727416992188e+01,0.000000000000000000e+00
1.419533443450927734e+01,1.419896030426025391e+01,1.513303089141845703e+01,0.000000000000000000e+00,1.258357048034667969e+01,0.000000000000000000e+00,1.337623691558837891e+01,1.416770648956298828e+01,1.418673229217529297e+01,5.037755012512207031e+00,4.268955230712890625e+00,1.108757686614990234e+01,6.933793067932128906e+00,1.059990310668945312e+01,8.435686111450195312e+00,1.122861480712890625e+01,1.173304176330566406e+01,8.987897872924804688e+00,8.875040054321289062e+00,1.589273548126220703e+01,4.726637840270996094e+00,3.850157260894775391e+00,4.751008987426757812e+00,9.235665321350097656e+00,9.074570655822753906e+00,5.723077297210693359e+00,1.111786746978759766e+01,1.114088535308837891e+01,1.321169090270996094e+01,1.196308326721191406e+01,1.583524942398071289e+00,1.611280059814453125e+01,1.017218780517578125e+01,6.405175685882568359e+00,6.193480014801025391e+00,4.896820545196533203e+00,0.000000000000000000e+00,9.598511695861816406e+00,1.679640650749206543e+00,1.576336264610290527e+00,2.703896760940551758e+00,4.712933063507080078e+00,6.430626392364501953e+00,9.172619819641113281e+00,6.509027957916259766e+00,5.200446128845214844e+00,1.052871608734130859e+01,0.000000000000000000e+00
1.440876579284667969e+01,1.450068473815917969e+01,1.555939483642578125e+01,0.000000000000000000e+00,1.258947467803955078e+01,0.000000000000000000e+00,1.333363819122314453e+01,1.436196041107177734e+01,1.440711307525634766e+01,5.110893249511718750e+00,4.327637195587158203e+00,1.135530376434326172e+01,6.742874145507812500e+00,1.052349376678466797e+01,8.342951774597167969e+00,1.121831321716308594e+01,1.185093021392822266e+01,8.862271308898925781e+00,8.690445899963378906e+00,1.628141021728515625e+01,4.334440708160400391e+00,3.505741596221923828e+00,4.418362617492675781e+00,9.389931678771972656e+00,9.727035522460937500e+00,5.902719020843505859e+00,1.114828300476074219e+01,1.117783069610595703e+01,1.331878852844238281e+01,1.192663955688476562e+01,1.755522370338439941e+00,1.655292320251464844e+01,1.024799060821533203e+01,6.582126140594482422e+00,6.055894374847412109e+00,4.457097053527832031e+00,0.000000000000000000e+00,9.591938972473144531e+00,1.383180975914001465e+00,1.210364937782287598e+00,2.374996662139892578e+00,4.171143054962158203e+00,6.544334888458251953e+00,8.890098571777343750e+00,6.195246219635009766e+00,4.724225521087646484e+00,1.039829254150390625e+01,0.000000000000000000e+00
1.488698673248291016e+01,1.494785499572753906e+01,1.582706069946289062e+01,0.000000000000000000e+00,1.310295104980468750e+01,0.000000000000000000e+00,1.412086772918701172e+01,1.486629581451416016e+01,1.489809608459472656e+01,5.362439632415771484e+00,4.472214698791503906e+00,1.166339206695556641e+01,7.351561546325683594e+00,1.113387775421142578e+01,8.820212364196777344e+00,1.173127555847167969e+01,1.233068084716796875e+01,9.305736541748046875e+00,9.239335060119628906e+00,1.655500411987304688e+01,5.005659103393554688e+00,4.085198402404785156e+00,4.905675411224365234e+00,9.609398841857910156e+00,9.524248123168945312e+00,6.125543117523193359e+00,1.164203262329101562e+01,1.169812011718750000e+01,1.384161663055419922e+01,1.253936100006103516e+01,1.699641585350036621e+00,1.690353584289550781e+01,1.072512626647949219e+01,6.802871704101562500e+00,6.437806129455566406e+00,5.115866184234619141e+00,0.000000000000000000e+00,1.000405311584472656e+01,1.764918684959411621e+00,1.623845815658569336e+00,2.949794530868530273e+00,5.001920700073242188e+00,6.753428936004638672e+00,9.498284339904785156e+00,6.870869636535644531e+00,5.407115459442138672e+00,1.109115791320800781e+01,0.000000000000000000e+00
1.425513648986816406e+01,1.426713180541992188e+01,1.534873962402343750e+01,0.000000000000000000e+00,1.245614814758300781e+01,0.000000000000000000e+00,1.327856445312500000e+01,1.418212699890136719e+01,1.411843776702880859e+01,5.067932128906250000e+00,4.210530281066894531e+00,1.114654922485351562e+01,6.735522747039794922e+00,1.050510215759277344e+01,8.316634178161621094e+00,1.110862064361572266e+01,1.166972732543945312e+01,8.756933212280273438e+00,8.638790130615234375e+00,1.613301086425781250e+01,4.447716712951660156e+00,3.611497163772583008e+00,4.502422332763671875e+00,9.276174545288085938e+00,9.498178482055664062e+00,5.793889522552490234e+00,1.107233142852783203e+01,1.098791122436523438e+01,1.315618801116943359e+01,1.173274326324462891e+01,1.691256999969482422e+00,1.636033058166503906e+01,1.006359386444091797e+01,6.486865043640136719e+00,5.952295780181884766e+00,4.522394180297851562e+00,0.000000000000000000e+00,9.474050521850585938e+00,1.406445980072021484e+00,1.307085275650024414e+00,2.372581481933593750e+00,4.238277912139892578e+00,6.412097930908203125e+00,8.924144744873046875e+00,6.267560482025146484e+00,4.797589302062988281e+00,1.035322570800781250e+01,0.000000000000000000e+00
1.454332542419433594e+01,1.446927452087402344e+01,1.554591941833496094e+01,0.000000000000000000e+00,1.275465106964111328e+01,0.000000000000000000e+00,1.372944641113281250e+01,1.445963668823242188e+01,1.448335170745849609e+01,5.158257961273193359e+00,4.328807830810546875e+00,1.133133029937744141e+01,7.058607578277587891e+00,1.086836433410644531e+01,8.505266189575195312e+00,1.144563674926757812e+01,1.201874351501464844e+01,8.998393058776855469e+00,8.939322471618652344e+00,1.624556350708007812e+01,4.765882015228271484e+00,3.792271614074707031e+00,4.707439422607421875e+00,9.435059547424316406e+00,9.380293846130371094e+00,5.952576637268066406e+00,1.132615184783935547e+01,1.138097667694091797e+01,1.346934986114501953e+01,1.213097000122070312e+01,1.643767356872558594e+00,1.661604881286621094e+01,1.035883998870849609e+01,6.586037158966064453e+00,6.222787857055664062e+00,4.877423286437988281e+00,0.000000000000000000e+00,9.793196678161621094e+00,1.624552607536315918e+00,1.637345910072326660e+00,2.620375633239746094e+00,4.620450973510742188e+00,6.460779666900634766e+00,9.282155036926269531e+00,6.537391185760498047e+00,5.202828884124755859e+00,1.068941974639892578e+01,0.000000000000000000e+00
1.545969867706298828e+01,1.549232292175292969e+01,1.636373901367187500e+01,0.000000000000000000e+00,1.365802001953125000e+01,0.000000000000000000e+00,1.456467437744140625e+01,1.546283531188964844e+01,1.538431739807128906e+01,5.490027904510498047e+00,4.679269313812255859e+00,1.203746891021728516e+01,7.632533073425292969e+00,1.162596035003662109e+01,9.156177520751953125e+00,1.224530315399169922e+01,1.273837947845458984e+01,9.733876228332519531e+00,9.615062713623046875e+00,1.722763061523437500e+01,5.184189319610595703e+00,4.239911079406738281e+00,5.080654621124267578e+00,9.892427444458007812e+00,9.887020111083984375e+00,6.349721431732177734e+00,1.213667964935302734e+01,1.217769527435302734e+01,1.428196525573730469e+01,1.296395301818847656e+01,1.764128565788269043e+00,1.754419326782226562e+01,1.105553531646728516e+01,7.056328296661376953e+00,6.772171974182128906e+00,5.370013713836669922e+00,0.000000000000000000e+00,1.049952125549316406e+01,1.900354504585266113e+00,1.853708386421203613e+00,2.981221437454223633e+00,5.190756320953369141e+00,6.848190784454345703e+00,1.004196071624755859e+01,7.120944976806640625e+00,5.776854991912841797e+00,1.153732299804687500e+01,0.000000000000000000e+00
1.436963462829589844e+01,1.432823848724365234e+01,1.539826011657714844e+01,0.000000000000000000e+00,1.257517242431640625e+01,0.000000000000000000e+00,1.346125411987304688e+01,1.432712554931640625e+01,1.432569313049316406e+01,5.096556186676025391e+00,4.325275897979736328e+00,1.127843189239501953e+01,6.867496967315673828e+00,1.065185928344726562e+01,8.407608032226562500e+00,1.129710197448730469e+01,1.186844062805175781e+01,8.919910430908203125e+00,8.782417297363281250e+00,1.611338043212890625e+01,4.503475189208984375e+00,3.654047727584838867e+00,4.614594459533691406e+00,9.313508987426757812e+00,9.471133232116699219e+00,5.861321926116943359e+00,1.118941974639892578e+01,1.115465164184570312e+01,1.333210086822509766e+01,1.192423057556152344e+01,1.647140026092529297e+00,1.642889785766601562e+01,1.019568061828613281e+01,6.540590286254882812e+00,6.091144084930419922e+00,4.724878311157226562e+00,0.000000000000000000e+00,9.669176101684570312e+00,1.518127441406250000e+00,1.433586597442626953e+00,2.449869871139526367e+00,4.429032325744628906e+00,6.512521266937255859e+00,9.092307090759277344e+00,6.416740894317626953e+00,4.965361118316650391e+00,1.050547218322753906e+01,0.000000000000000000e+00
1.424907302856445312e+01,1.410501289367675781e+01,1.500447559356689453e+01,0.000000000000000000e+00,1.247545719146728516e+01,0.000000000000000000e+00,1.328471374511718750e+01,1.405675220489501953e+01,1.410228443145751953e+01,5.062219619750976562e+00,4.236936092376708984e+00,1.096984386444091797e+01,6.981839656829833984e+00,1.064021587371826172e+01,8.400326728820800781e+00,1.116297912597656250e+01,1.166533374786376953e+01,8.841891288757324219e+00,8.831085205078125000e+00,1.581874084472656250e+01,4.798498153686523438e+00,3.891056299209594727e+00,4.651885509490966797e+00,9.054818153381347656e+00,8.945369720458984375e+00,5.783138275146484375e+00,1.104210853576660156e+01,1.105409145355224609e+01,1.311338901519775391e+01,1.190213203430175781e+01,1.541435718536376953e+00,1.607202720642089844e+01,1.007108020782470703e+01,6.377621173858642578e+00,6.112981319427490234e+00,4.940006256103515625e+00,0.000000000000000000e+00,9.520962715148925781e+00,1.787266016006469727e+00,1.606566786766052246e+00,2.669589757919311523e+00,4.787624835968017578e+00,6.386070251464843750e+00,9.102061271667480469e+00,6.526250839233398438e+00,5.172645568847656250e+00,1.055906391143798828e+01,0.000000000000000000e+00
1.466442394256591797e+01,1.469649314880371094e+01,1.595884990692138672e+01,0.000000000000000000e+00,1.271130752563476562e+01,0.000000000000000000e+00,1.355263710021972656e+01,1.467658615112304688e+01,1.466019725799560547e+01,5.128592491149902344e+00,4.386707782745361328e+00,1.156607341766357422e+01,6.723057746887207031e+00,1.057992649078369141e+01,8.392011642456054688e+00,1.128699493408203125e+01,1.200333404541015625e+01,8.874275207519531250e+00,8.757883071899414062e+00,1.669864845275878906e+01,4.125301837921142578e+00,3.317369699478149414e+00,4.321030139923095703e+00,9.614715576171875000e+00,1.011655235290527344e+01,5.967128276824951172e+00,1.127912807464599609e+01,1.131312179565429688e+01,1.354450416564941406e+01,1.208943748474121094e+01,1.864747643470764160e+00,1.691720962524414062e+01,1.039966869354248047e+01,6.657254219055175781e+00,5.992217540740966797e+00,4.312533855438232422e+00,0.000000000000000000e+00,9.630536079406738281e+00,1.142809629440307617e+00,1.030251264572143555e+00,2.102450370788574219e+00,4.029523372650146484e+00,6.666265010833740234e+00,8.829178810119628906e+00,6.164006710052490234e+00,4.566106796264648438e+00,1.039116382598876953e+01,0.000000000000000000e+00
1.457667255401611328e+01,1.456910228729248047e+01,1.563471603393554688e+01,0.000000000000000000e+00,1.268147754669189453e+01,0.000000000000000000e+00,1.362176036834716797e+01,1.451745796203613281e+01,1.444687843322753906e+01,5.125733375549316406e+00,4.427850723266601562e+00,1.146640110015869141e+01,6.873333454132080078e+00,1.071764373779296875e+01,8.451387405395507812e+00,1.134978675842285156e+01,1.202903842926025391e+01,9.008861541748046875e+00,8.854982376098632812e+00,1.646823883056640625e+01,4.421952724456787109e+00,3.583363771438598633e+00,4.616106510162353516e+00,9.494060516357421875e+00,9.720694541931152344e+00,5.969805717468261719e+00,1.135345649719238281e+01,1.124520301818847656e+01,1.349460315704345703e+01,1.208125114440917969e+01,1.723334074020385742e+00,1.669903373718261719e+01,1.038553047180175781e+01,6.648760318756103516e+00,6.135119438171386719e+00,4.665039062500000000e+00,0.000000000000000000e+00,9.720083236694335938e+00,1.390647530555725098e+00,1.375174403190612793e+00,2.422221422195434570e+00,4.363215446472167969e+00,6.583196163177490234e+00,9.074733734130859375e+00,6.426002025604248047e+00,4.936860561370849609e+00,1.051900100708007812e+01,0.000000000000000000e+00
1.419624042510986328e+01,1.426999855041503906e+01,1.554104709625244141e+01,0.000000000000000000e+00,1.225618457794189453e+01,0.000000000000000000e+00,1.315289306640625000e+01,1.429443073272705078e+01,1.419910812377929688e+01,4.958016872406005859e+00,4.267858982086181641e+00,1.132678222656250000e+01,6.402044296264648438e+00,1.027976036071777344e+01,8.050054550170898438e+00,1.100349140167236328e+01,1.159174251556396484e+01,8.558233261108398438e+00,8.403749465942382812e+00,1.633749961853027344e+01,3.801677942276000977e+00,3.162513732910156250e+00,4.116266250610351562e+00,9.296155929565429688e+00,1.004989624023437500e+01,5.868281364440917969e+00,1.093715476989746094e+01,1.088149452209472656e+01,1.310851192474365234e+01,1.164953708648681641e+01,1.740940451622009277e+00,1.642212295532226562e+01,1.004793930053710938e+01,6.510558128356933594e+00,5.626589775085449219e+00,4.054027080535888672e+00,0.000000000000000000e+00,9.292126655578613281e+00,9.825680255889892578e-01,9.099975824356079102e-01,2.030356645584106445e+00,3.586210489273071289e+00,6.511668682098388672e+00,8.567979812622070312e+00,5.916087627410888672e+00,4.308610439300537109e+00,1.004979991912841797e+01,0.000000000000000000e+00
1.401632881164550781e+01,1.387377834320068359e+01,1.484683990478515625e+01,0.000000000000000000e+00,1.230256748199462891e+01,0.000000000000000000e+00,1.316082382202148438e+01,1.386774826049804688e+01,1.389770126342773438e+01,4.974943161010742188e+00,4.167506217956542969e+00,1.086511516571044922e+01,6.798305988311767578e+00,1.036120986938476562e+01,8.245971679687500000e+00,1.100928783416748047e+01,1.147669506072998047e+01,8.699048995971679688e+00,8.573013305664062500e+00,1.558777618408203125e+01,4.588967323303222656e+00,3.664788246154785156e+00,4.563389778137207031e+00,9.023820877075195312e+00,8.958120346069335938e+00,5.686974525451660156e+00,1.090801906585693359e+01,1.089082241058349609e+01,1.291940116882324219e+01,1.171288108825683594e+01,1.515932321548461914e+00,1.592415332794189453e+01,9.980315208435058594e+00,6.327751636505126953e+00,5.962358474731445312e+00,4.679004669189453125e+00,0.000000000000000000e+00,9.378452301025390625e+00,1.563721179962158203e+00,1.508225083351135254e+00,2.523905515670776367e+00,4.495022773742675781e+00,6.269430637359619141e+00,8.904747962951660156e+00,6.269260406494140625e+00,4.989764690399169922e+00,1.028858470916748047e+01,0.000000000000000000e+00
